,Лазерный нивелир Parkside PKLL 8 A2,,"Характеристики:
Состояние товара: Новый
Высота: 65 см
Питание: 2 батарейки AAA 1,5 V ( в комплекте)
Пределы самовыравнивания ± 4 °
Класс лазера: 2
Дальность: до 8 м
Погрешность: ± 0,5 мм / м
Время измерения: 4 с
Комплектация:
Нивелир лазерный; 
2 батарейки; 
Штатив
",r,1650,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp92-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp91-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lnp-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=322&limit=100 ,,,,,,9023,
,Лазерный нивелир с перекрестными лучами Parkside PKLL 7 ​​C3,,"Простая и точная проекция прямоугольных линий ориентацииУниверсальное использование 2 режимов проекции:Самовыравнивающийся, вертикальное выравнивание со светодиодным индикатором состоянияПроизвольно регулируемый угол с фиксированным лазерным маятникомКомпактный корпус с креплением на штатив 6,35 мм (¼ дюйма)Автоматическое мигание во время самовыравнивания с превышением начального наклона (± 4 °)Включает съемный универсальный терминал на 360 °, щелочные батареи и руководство пользователяТочность нивелирования: ± 0,8 мм / мТехнические детали:Рабочая зона: 7 мТип лазера: 635 нмЛазерный класс: 2Лазерный маятник может быть исправленфункция автоматического отключения выше 4Светодиодная система предупреждения (красный / зеленый) на +/- 4Наливные:Диапазон: обычно +/- 4Точность: при 0: +/- 0,8 мм / м; при +/- 4: +/- 1,0 мм / мВремя выравнивания: около 6 секундматериалКорпус: акрилонитрил / бутадиен / стирол (ABS), термопластичная резина (TPR)Зажим: акрилонитрил / бутадиен / стирол (ABS), полиамид (PA)Лазер с поперечной линией: приблиз. Ш 6,5 х В 8,5 х Г 6,5 смЗажим: приблизительно Ш 8 х Д 18 смЗажим (максимальный пролет): около 6 смвес - лазер с перекрестными линиями: около 214 гЗажим: около 160 гИтого: около 374 г
",r,1200,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ln-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ln1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=97&limit=100 ,,,,,,9023,
,Ленточная шлифовальная машинка Parkside PMBS 105 A1,,"Ленточная шлифовальная машинка для моделирования PMBS 105 A1.
Номинальное напряжение: 230 В, 50 Гц.
Рабочий режим:
Краткосрочное использование: S2 10 минут.
Номинальная потребляемая мощность: 105 Вт.
Скорость холостого хода: 170 м / мин.
Скорость холостого хода: n0 640мин-1.
Абразивный пояс: 40 х 265 мм.
Шлифовальная поверхность: 60 х 40 мм.
",r,650,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/lm6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/lm-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=212&limit=100 ,,,,,,9023,
,Профессиональная аккумуляторная дисковая пила Parkside Perfomance PHKSAP 20 Li A1,,"Аккумуляторная портативная дисковая пила PARKSIDE PERFORMANCE Premium PHKSAP 20 Li A1
Характеристики:
Бесщеточный мотор - особенно долгий срок службы из-за низкого потребления
Переключатель вкл / выкл с быстрой остановкой
Плавная регулировка глубины резания и угла резания
Со светодиодным освещением детали
Быстрое 90-минутное зарядное устройство с автоматическим отключением зарядки
Простая замена лезвия благодаря блокировке шпинделя SPINDLE LOCK
Защитный колпачок с поворотным рычагом
Соединение для внешнего удаления пыли - включая адаптер
Эргономичная мягкая рукоятка с двусторонним предохранительным выключателем
Для стандартных пил 190 мм (например, от Parkside)

Включенные аксессуары:
1 шестигранный ключ (монтажный инструмент лезвия)
1 инструкция
Кейс

Аккумулятор совместим со всеми устройствами серии PARKSIDE Performa

Технические характеристики:
Батарея: Li-Ion до 20 В / 5,0 Ач
Скорость холостого хода: около 4500 об / мин
Диаметр лезвия: около 190 мм
Глубина резания (по дереву) при 90: около 0-62 мм
Глубина резания (по дереву) при 45: около 0-45 мм
Угол резания: максимум 45
",r,3800,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (2)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp11-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (1)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (10)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (3)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (4)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (6)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (5)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (7)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (8)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/pdp (9)-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=325&limit=100 ,,,,,,9023,
,Реноватор в кейсе Parkside PAMFW 20-Li A1,,"Реноватор Parkside PAMFW 20-Li A1 абсолютно новый, следов эксплуатации нету. Полная комплектация. Oсобенности:Универсальный метод колебаний для распиловки, резания, соскабливания и шлифовки.Плавная регулировка скорости хода с плавным пуском.Батарея совместима со всеми устройствами серии ""PARKSIDE X 20 V Team"".Встроенный светодиод.Индикатор уровня заряда батареи 3-ступенчатый.Эргономичная форма устройства с мягкой ручкой и прочной металлической головкой.Технические характеристики:Аккумулятор: примерно 20 вольт литий-ионный (2 А).Скорость холостого хода: n ° 5000-19000 мин-1.Колебания: около 3,2 °.
",r,1700,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/a11-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a18-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a16-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a15-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a13-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a12-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a17-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/a14-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=73&limit=100 ,,,,,,9023,
,Сабельная пила в кейсе Parkside PFS 710 D3,,"Для легкой резки дерева, пластика, металла и легких материалов 
Расширяемая опорная плита для переменной глубины резания
 Встроенный светодиодный рабочий свет 
Быстрое, без инструмента свободное сменное пильное полотно с быстродействующим патроном 
Включенные аксессуары:
 1 пильный диск, 
1 металлический пильный диск 
Также подходит для разделения смыва 
Поворотная 3-позиционная ручка 
Прорезиненная зона захвата на головке устройства 
Совместим со стандартными принадлежностями (например, комплект пильного полотна PFSZ 3 A1 от Parkside) 
Длина кабеля: 3 м 
Технические характеристики: 
Номинальная запись: около 710 Вт 
Номинальный номер хода холостого хода: n? 0-2800 мин-1 
Длина хода: около 20 мм
 Максимальная мощность резания: около 160 мм в дереве, около 8 мм в металле - около 18 мм в алюминии
 Размеры:
 Сабельная пила: приблизительно W 161 x H 463 x D 93 мм 
Пильный диск: около 152 x H 19 x D 1,7 (+/- 0,1) мм 
Металлический пильный диск: приблизительно W 150 x H 19 x D 1,3 (+/- 0,1) мм 
Кейс для переноски: приблизительно W 490 x H 110 x D 220 мм
",r,1665,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/d35-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d37-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d36-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d35-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d34-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d33-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d32-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d31-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/d3-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=319&limit=100 ,,,,,,9023,
,Сварочный полуавтомат Parkside PFDS 33 B2,,"Высокопроизводительное компактное устройство
Работает без использования инертного газа
Непрерывно регулируемая подача с двумя роликами для быстрой и непрерывной сварки
4 регулируемых уровня сварки
С охлаждением и защитой от перегрузки
Включенные аксессуары:
- примерно 0,45 кг сварочной проволоки
- сопло горелки (предварительно собранное)
- сварочный щит
- шлаковый молот со встроенной проволочной щеткой
- инструкция по эксплуатации
Примерно 2 м сварочный кабель со сменными токовыми насадками 
Примерно 1,5 м заземляющий кабель с крепким зажимом
Прочный металлический корпус, включая ремни для переноски
Технические характеристики:
Номинальное напряжение: около 230 вольт
Сварочный ток: около 40-90 A
Класс защиты: IP21S
Длина сетевого кабеля: около 2 м
Рекомендуемая толщина материала: 1-6 мм
Вес: около 13,65 кг
",r,3800,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/spa2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sp11-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/spa1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sp9-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=269&limit=100 ,,,,,,9023,
,Сверлильный станок Parkside PTBM 500 E5,,"Описание:Для точного сверления в дереве, металле и пластикеНепрерывно регулируемая глубина бурения - включая шкалуДолговечный асинхронный двигательПривод с низким уровнем вибрации и 9 предустановленных скоростей сверленияВысота стола и угловая регулировка с обеих сторон2 лазера для разметки любой точки сверленияРычаг с пружинной линией возвратаВысококачественные патроны B16 (1,5-16 мм)Сложите защиту от опилокЗащищенный автоматический выключатель и передний аварийный выключательТехнические данные:Потребляемая мощность: 500 Вт9 передач: 500-2,500 мин -1Глубина сверления: до 50 ммУгол сверления сверлильного стола: от -45 ° до + 45 °Длина сетевого кабеля: около 3 мМаксимальный диаметр сверления: 25 мм для дерева, 10 мм для сталиРазмеры:Буровой стол: около 17 х 17 смВысота: около 62 смВес:около 16 кг
",r,4500,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ss3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ss-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=272&limit=100 ,,,,,,9023,
,Строительный фен PARKSIDE® PLHLG 2000 A1,,"Фен новый, исправный, в заводской упаковке. Полная комплектация.Вентилятор горячего воздуха с длинной ручкой для отсоединения, деформации и нагрева, а также для использования в качестве средства для уничтожения сорняков или прикуривателя для барбекю.Экологически чистое применение без вредных химических веществ.Мощный вентилятор мощностью 2000 Вт.Вращающаяся головка вентилятора - используется в форме стержня или пистолета.3 регулируемых уровня температуры.Рукоятки с эргономичными противоскользящими накладками.Подходит для стационарного использования.Встроенная разгрузка натяжения силового кабеля.Включительно Алюминиевый удлинитель с практичной второй ручкой.С обширными аксессуарами: коническая насадка для уничтожения сорняков, насадка для гриля, редукционная насадка, насадка для поверхности и насадка для шпателя.
Технические детали:Номинальная мощность: 2000 Вт.Уровни нагрева: 100/350/650 ° C.Максимальный поток воздуха: 500 л / мин.Длина кабеля: 3 м.Материал:Корпус: полиамид, стекловолокно (PA6 + GF25).Удлинитель: алюминиевый сплав.Soft Grip: термопластичный эластомер (TPE).Вентилятор горячего воздуха (с установленным удлинителем и дополнительной ручкой): L 115,5 x W 16,2 x D 8,7 смВес:около 1,21 кг
",r,1100,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/b11-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b18-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b17-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b16-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b15-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b14-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b13-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b12-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=74&limit=100 ,,,,,,9023,
,Торцовочная пила Parkside PKS 1500 A2,,"Характеристики:Для точного резания древесины и пластмассыЛазер для повышения точности резанияБесступенчатая наклонная головкаМитру можно регулировать непрерывно или с фиксированными угламиЗажимное устройство и боковой опорный кронштейн для фиксации деталиЛегко надеть мешок для пылиТакже подключается к пилесосуДлина кабеля: около 2 метровВходящие в комплект аксессуары:1 мешок для пыли, 1 инструмент для замены пильного диска, 1 инструмент для настройки заготовки, 2 угольные щетки для замены 2 щелочные батареи (для лазера)Технические характеристики:Мощность : около 1500 ВтНоминальное напряжение: примерно 220-240 вольт ~ 50 ГцСкорость холостого хода: около 5000 мин-1Регулировка наклона: от 0 ° до 45 °Установка затвора: от -45 ° до + 45 °Длина резки: не более 120 ммВысота резки: не более 60 мм (35 мм при 45 °)Пильное полотно: около 210 мм / 48 зубов Предварительный просмотр линии резки: лазерРазмеры:W 405 x H 420 x D 300 мм (без принадлежностей, головка машины в нижнем положении)W 405 x H 340 x D 468 мм (без принадлежностей, головка машины в верхнем положении)",r,2500,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/tp1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp91-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tp-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=294&limit=100 ,,,,,,9023,
,Точильная станция Parkside PSS 65 A1,,"Точильная станция Parkside PSS 65 A1 привезена из Германии. Очень хорошего качества. Абсолютно новая. Комплектация на фото.Станция предназначена для заточки ножей, стамесок, сверл, ножниц и т. д.Очень простая в использовании и очень практичная. 65 W6700 об.минДва алмазных точильных круга 49.5 мм.2 м кабель питания.
",r,900,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ts1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ts2-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=216&limit=100 ,,,,,,9023,
,Шуруповерт Parkside PBSA 20 Li A1,,"Бесступенчатое регулирование скорости с помощью функции Quickstop

Характеристики:
мощный двигатель с двухскоростной коробкой передач
быстрорежущий металлический сверлильный патрон с блокадой
бесступенчатое регулирование скорости с помощью функции Quickstop
Светодиодные рабочие фары
2 битовых держателя на устройстве с 2 битами
эргономичная нескользящая ручка Softgrip
практичный зажим для ремня с функцией открывания бутылок
аккумуляторная дрель-шуруповерт, совместимая с батареями и зарядным устройством серии ""PARKSIDE X 20 V Team""

Технические характеристики:
обороты: 1-я передача: 0-400 об / мин / 2-я передача: 0-1400 об / мин
Уровень крутящего момента: 21 + 1 уровень сверления
максимальный крутящий момент: 35 Нм
сверлильный патрон: макс 13 мм
максимальный диаметр отверстия: 30 мм для дерева / 13 мм для металла

Размеры:
Аккумуляторный шуруповерт (без батареи): 221 x 232 x 94 мм
бит: 50 х 6,3 мм каждый
корпус: 270 х 271 х 122 мм

Материал:
корпус: ABS
Мягкая ручка: TPE
чехол: HDPE

Вес:
1,18 кг
",r,2000,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (5)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (9)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (8)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (7)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (6)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (4)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (3)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (2)-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/dsh (1)-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=326&limit=100 ,,,,,,9023,
,Шуруповерт сетевой со съемным патроном Parkside PNS 300 A 1,,"Шуруповерт сетевой Parkside PNS 300 A1 новый, исправный, без упаковки, 300Вт 40Нм 220в 2ск Made in Germany Особенности:Мощный двигатель с 2-ступенчатой ​​коробкой передачСъемный сверлильный патрон для быстрого, без инструмента переключения между функцией сверления и завинчиванияЛегкая смена инструмента автоматическим замком шпинделя «SPINDLE LOCK» вращение / правый левыйПостоянно контролируемая скоростьНескользкое мягкое оборудованиеВходящие в комплект аксессуары: 1 бит (около 5 см)
Технические детали:Номинальная запись: около 300 ВтМаксимальный крутящий момент: 40 НмНоминальная частота вращения на холостом ходу: n0 0-400 мин-1 (1-я передача) / n0 0-1600 мин-1 (2-я передача)Предварительный выбор: 22 шага крутящего момента + 1 шаг сверленияОбъем зажимного патрона: около 10 мм
Размеры:около 25,3 x H 19,4 x D 7,1 смДлина силового кабеля: около 5 мВес:около 1,524 кг
",r,1000,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/sh-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sh5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sh4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sh3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sh2-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=186&limit=100 ,,,,,,9023,
,Электрический мультитриммер BESTA530CM Black + Decker 3in1,,"
Электрический мультитриммер BESTA530CM Black + Decker 3in1 убеждает своей мощной мощностью 550 Вт и объединяет в одном устройстве триммеры, триммеры для газонов и газонокосилки. Шасси изготовлено из прочного и долговечного пластика, а устойчивые колеса выдерживают даже самые высокие нагрузки. Косилка имеет ширину обрезки 30 см, а триммер имеет резьбу длиной 9 м, толщина которой составляет 1,6 мм. Режущая головка триммера может поворачиваться на 90 °.Электрический мультитриммер имеет привод E-Drive, который обеспечивает стабильно высокие скорости даже в густой и влажной траве. Для обрезки кромок режущую головку можно повернуть в вертикальное положение без инструментов, что автоматически снижает скорость для большего контроля. Кроме того, встроен режущий диск для кромок, который позволяет хорошо резать края газона. Многофункциональное использование для скашивания, обрезки и обрезки кромок, а также преобразование скашивания в обрезку без использования инструментов выполняется одним щелчком мыши.Электрический мультитриммер 3 in1 гарантирует простоту в обращении благодаря регулируемому второму захвату и имеет малую грузоподъемность. Равномерная высота среза регулируется в 2 раза: 40 мм и 60 мм. Устройство подходит для небольших газонов и требовательной местности. Кроме того, подножка для освобождения триммера позволяет легко и удобно укладывать ее.В комплект поставки входит базовое шасси CM100.Максимальная ширина реза: 30 смВес: 4,80 кгРазмеры:
Высота: 91,0 см Ширина: 17,0 см Глубина: 36,5 см
",r,1600,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/111-500x500.png, https://korvet-m.com.ua/image/cache/catalog/Tovar/114-500x500.png, https://korvet-m.com.ua/image/cache/catalog/Tovar/113-500x500.png, https://korvet-m.com.ua/image/cache/catalog/Tovar/112-500x500.png",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=63&limit=100 ,,,,,,9023,
,Электрический ударный гайковерт Parkside PDSSE 450 C3,,"Ударный гайковерт Parkside привезен из Германии . Очень хорошего качества , новый - в эксплуатации не был , изготовляется только для внутреннего рынка EC . Полный комплектНабор не использовался и не имеет следов использования. В кейсе (открыт только для фотографирования и проверки).Для прямого завинчивания в бетон и дерево, для рыхления закрепленных винтов или для крепления колес автомобиляSchlagwerk с высокой мощностью развитияОграничительный момент затяжки с ограниченной безопасностью, чтобы избежать повреждения детали или ободаЭргономичный дизайн со сбалансированным центром тяжестиПрочный корпус ударного механизма из металлаРучка с противоскользящей мягкой рукояткойПереключатель переключателя по часовой или против часовой стрелкиПеременные угольные щеткивключительно Транспортная шкаф с карманамивключены аксессуары4 гаечного ключа (SW 17 | 19 | 21 | 22)2 замены угольных щетокТехнические деталиПодключенную нагрузку 450 ВтМаксимальный крутящий момент: 320 НмМаксимальный момент затяжки: 100 Нм (безопасность ограничено)Скорость холостого хода: 3000 об / минДержатель инструмента: ½ ""внешний квадратДлина кабеля питания: 3 мматериалКорпус: полиамид, стекловолокно (PA6 + GF30), термопластичный эластомер (TPE)Коробка передач: алюминийКорпус для хранения: твердый полиэтилен (HD-PE)массаL 26,5 x Ш 7,5 х D 21 смвес2,3 кг (без аксессуаров)
",r,1900,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/g1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/g8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_62&product_id=82&limit=100 ,,,,,,9023,
