4.325.004-04,"Бонета Купец ВХНо-2,4","<div class=""catalog_fulldesc"">
<div id=""news-id-542"" style=""display:inline;"">Бонета Купец ВХНо-2,4<br/></div> </div>",r,70565,UAH,шт,http://www.mariholod.com/uploads/posts/2014-06/1401969377_kupec-vhno-18.jpg,+,http://www.mariholod.com/catalog-new/hb/542-boneta-vhno-24-kupec.html,Бонеты,Наименование,,"Бонета Купец ВХНо-2,4",Глубина выкладки,,205 мм,Полезный объем выкладки (м)  ,,"0,4",Потребление электроэнергии в сутки (кВт),,"44,6",Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,94",Тип охлаждения,,Динамическое,Способ оттаивания,,ТЭН,Напряжение,,220 В,"Номинальный ток, A",,"7,1","Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,2545х1015х995,Габариты в упаковке (ДхГхВ),,1480х1160х1170  два ящика,"Нетто, не более кг",,410,"Брутто, не более кг",,480,,,,,,,,,,,,,,,,,,,,,,,,
4.325.003-04,"Бонета Купец ВХНо-1,8","<div class=""catalog_fulldesc"">
<div id=""news-id-541"" style=""display:inline;"">Бонета Купец ВХНо-1,8</div> </div>",r,47136,UAH,шт,http://www.mariholod.com/uploads/posts/2014-06/1401969377_kupec-vhno-18.jpg,+,http://www.mariholod.com/catalog-new/hb/541-kupec-vhno-18-kupec.html,Бонеты,Наименование,,"Бонета Купец ВХНо-1,8",Глубина выкладки,,205 мм,Площадь выкладки (м2) ,,"1,46",Полезный объем выкладки (м)  ,,"0,3",Потребление электроэнергии в сутки (кВт),,"28,4",Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,46",Тип охлаждения,,Динамическое,Способ оттаивания,,ТЭН,Напряжение,,220 В,"Номинальный ток, A",,"9,93","Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1945х1015х995,Габариты в упаковке (ДхГхВ),,2110х1160х1170,"Нетто, не более кг",,305,"Брутто, не более кг",,394,,,,,,,,,,,,,,,,,,,,,
4.325.002-04,"Бонета Купец ВХНо-1,2","<div class=""catalog_fulldesc"">
<div id=""news-id-419"" style=""display:inline;"">Бонета Купец ВХНо-1,2</div> </div>",r,38581,UAH,шт,http://www.mariholod.com/uploads/posts/2014-06/1401969377_kupec-vhno-18.jpg,+,http://www.mariholod.com/catalog-new/hb/419-boneta-vhno-12-kupec.html,Бонеты,Наименование,,"Бонета Купец ВХНо-1,2",Глубина выкладки,,205 мм,Площадь выкладки (м2) ,,"0,97",Полезный объем выкладки (м)  ,,"0,2",Потребление электроэнергии в сутки (кВт),,"22,3",Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"0,97",Тип охлаждения,,Динамическое,Способ оттаивания,,ТЭН,Мощность оттаивания,,-,Напряжение,,220 В,"Номинальный ток, A",,"7,1","Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1345 (72+72)х1015х995,Габариты в упаковке (ДхГхВ),,1480х1160х1170,"Нетто, не более кг",,210,"Брутто, не более кг",,260,,,,,,,,,,,,,,,,,,
4.322.210,"Витрина холодильная Промо ВХСо-1,25","<div class=""catalog_fulldesc"">
<div id=""news-id-1414"" style=""display:inline;"">Витрина холодильная Промо ВХСо-1,25</div> </div>",r,45945,UAH,шт,http://www.mariholod.com/uploads/posts/2018-04/1523346443_promo.jpg,+,http://www.mariholod.com/catalog-new/hb/1414-vitrina-holodilnaya-promo-vhso-125.html,Бонеты,Наименование,,"Витрина холодильная Промо ВХСо-1,25",Глубина выкладки,,- мм,Потребление электроэнергии в сутки (кВт),,"10,3",Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,06",Тип охлаждения,,Динамическое,Способ оттаивания,,естеств. теплопритоками,Напряжение,,220,"Номинальный ток, A",,"3,7","Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1280х1130х890,Габариты в упаковке (ДхГхВ),,1500х1400х1200,"Нетто, не более кг",,100,"Брутто, не более кг",,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.322.180,"Бонета Куба ВХСо-1,3","<div class=""catalog_fulldesc"">
<div id=""news-id-1331"" style=""display:inline;"">Бонета Куба ВХСо-1,3</div> </div>",r,36451,UAH,шт,http://www.mariholod.com/uploads/posts/2017-04/1492082826_kuba.jpg,+,http://www.mariholod.com/catalog-new/hb/1331-boneta-kuba-vhso-13.html,Бонеты,Наименование,,"Бонета Куба ВХСо-1,3",Глубина выкладки,,350 мм,Полезный объем выкладки (м)  ,,"0,35",Потребление электроэнергии в сутки (кВт),,"10,3",Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"0,95",Тип охлаждения,,Динамическое,Способ оттаивания,,ТЭН,Напряжение,,220,"Номинальный ток, A",,"3,7","Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1310х920х980,Габариты в упаковке (ДхГхВ),,1520х1100х1200,"Нетто, не более кг",,140,"Брутто, не более кг",,180,,,,,,,,,,,,,,,,,,,,,,,,
4.303.100-02,Ларь-Бонета Корсика ЛХН-1850,"<div class=""catalog_fulldesc"">
<div id=""news-id-1349"" style=""display:inline;"">Ларь-Бонета Корсика ЛХН-1850<br/><br/><br/>*Размеры могут быть изменены до +30мм по согласованию.<br/><br/>габариты супер структуры односторонней одно и двух уровневые в упаковке: 1680х650х370<br/>габариты супер структуры двухсторонней одно и двух уровневые в упаковке: 1680х1040х370</div> </div>",r,44235,UAH,шт,http://www.mariholod.com/uploads/posts/2017-12/1512549984_korsika-185.jpg,+,http://www.mariholod.com/catalog-new/hb/1349-lar-boneta-korsika-lhn-1875.html,Бонеты,Наименование,,Ларь-Бонета Корсика ЛХН-1850,Глубина выкладки,,490 мм,Температура окружающей среды,,+12...+30,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,2",Тип охлаждения,,Статическое,Способ оттаивания,,горячим газом,Напряжение,,220,"Номинальный ток, A",,"4,7","Номинальная мощность ламп, Вт",,28,Габариты без упаковки (ДхГхВ),,1850х850х870,Габариты в упаковке (ДхГхВ),,2100х1100х1050,"Нетто, не более кг",,130,"Брутто, не более кг",,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.303.100-01,Ларь-Бонета Корсика ЛХН-2100,"<div class=""catalog_fulldesc"">
<div id=""news-id-1350"" style=""display:inline;"">Ларь-Бонета Корсика ЛХН-2100<br/><br/><br/>*Размеры могут быть изменены до +30мм по согласованию.<br/><br/>габариты супер структуры односторонней одно и двух уровневые в упаковке: 1680х650х370<br/>габариты супер структуры двухсторонней одно и двух уровневые в упаковке: 1680х1040х370</div> </div>",r,45473,UAH,шт,http://www.mariholod.com/uploads/posts/2017-12/1512549983_korsika-21.jpg,+,http://www.mariholod.com/catalog-new/hb/1350-lar-boneta-korsika-lhn-2100.html,Бонеты,Наименование,,Ларь-Бонета Корсика ЛХН-2100,Глубина выкладки,,570 мм,Температура окружающей среды,,+12...+30,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,4",Тип охлаждения,,Статическое,Способ оттаивания,,горячим газом,Напряжение,,220,"Номинальный ток, A",,"4,7","Номинальная мощность ламп, Вт",,32,Габариты без упаковки (ДхГхВ),,2100х850х870,Габариты в упаковке (ДхГхВ),,2300х1100х1050,"Нетто, не более кг",,145,"Брутто, не более кг",,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.303.100,Ларь-Бонета Корсика ЛХН-2500,"<div class=""catalog_fulldesc"">
<div id=""news-id-1351"" style=""display:inline;"">Ларь-Бонета Корсика ЛХН-2500<br/><br/><br/>*Размеры могут быть изменены до +30мм по согласованию.<br/><br/>габариты супер структуры односторонней одно и двух уровневые в упаковке: 1680х650х370<br/>габариты супер структуры двухсторонней одно и двух уровневые в упаковке: 1680х1040х370</div> </div>",r,47153,UAH,шт,http://www.mariholod.com/uploads/posts/2017-12/1512550101_korsika-25.jpg,+,http://www.mariholod.com/catalog-new/hb/1351-lar-boneta-korsika-lhn-2500.html,Бонеты,Наименование,,Ларь-Бонета Корсика ЛХН-2500,Глубина выкладки,,570 мм,Температура окружающей среды,,+12...+30,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,"1,7",Тип охлаждения,,Статическое,Способ оттаивания,,горячим газом,Напряжение,,220,"Номинальный ток, A",,"4,7","Номинальная мощность ламп, Вт",,40,Габариты без упаковки (ДхГхВ),,2500х850х870,Габариты в упаковке (ДхГхВ),,2700х1100х1050,"Нетто, не более кг",,165,"Брутто, не более кг",,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.350.380-03,"Пристенная витрина Варшава 220/66 ВХСп-3,75","<div class=""catalog_fulldesc"">
<div id=""news-id-1306"" style=""display:inline;"">Пристенная витрина Варшава 220/66 ВХСп-3,75</div> </div>",r,86121,UAH,шт,http://www.mariholod.com/uploads/posts/2014-05/1401277153_varshava-vhsp-375.jpg,+,http://www.mariholod.com/catalog-new/hg/1306-pristennaya-vitrina-varshava-22066-vhsp-375.html,Горки,Наименование,,"Пристенная витрина Варшава 220/66 ВХСп-3,75",Глубина выкладки,,верх 350, низ 440 мм,Площадь выкладки (м2) ,,-,Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,-,Тип охлаждения,,Динамическое,Способ оттаивания,,естеств. теплопритоками,Напряжение,,220,"Номинальный ток, A",,-,"Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,3750х660х2215,Габариты в упаковке (ДхГхВ),,-х-х-,"Нетто, не более кг",,-,"Брутто, не более кг",,-,,,,,,,,,,,,,,,,,,,,,,,,,,
6.350.380-02,"Пристенная витрина Варшава 220/66 ВХСп-2,5","<div class=""catalog_fulldesc"">
<div id=""news-id-1305"" style=""display:inline;"">Пристенная витрина Варшава 220/66 ВХСп-2,5</div> </div>",r,64073,UAH,шт,http://www.mariholod.com/uploads/posts/2015-07/1438071904_varshava-210-94-vhsp-25.jpg,+,http://www.mariholod.com/catalog-new/hg/1305-pristennaya-vitrina-varshava-22066-vhsp-25.html,Горки,Наименование,,"Пристенная витрина Варшава 220/66 ВХСп-2,5",Глубина выкладки,,верх 350, низ 440 мм,Площадь выкладки (м2) ,,-,Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,-,Тип охлаждения,,Динамическое,Способ оттаивания,,естеств. теплопритоками,Напряжение,,220,"Номинальный ток, A",,-,"Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,2500х660х2215,Габариты в упаковке (ДхГхВ),,-х-х-,"Нетто, не более кг",,-,"Брутто, не более кг",,-,,,,,,,,,,,,,,,,,,,,,,,,,,
6.350.380-01,"Пристенная витрина Варшава 220/66 ВХСп-1,875","<div class=""catalog_fulldesc"">
<div id=""news-id-1304"" style=""display:inline;"">Пристенная витрина Варшава 220/66 ВХСп-1,875</div> </div>",r,51574,UAH,шт,http://www.mariholod.com/uploads/posts/2015-07/1438071764_varshava-210-94-vhsp-1875.jpg,+,http://www.mariholod.com/catalog-new/hg/1304-pristennaya-vitrina-varshava-22066-vhsp-1875.html,Горки,Наименование,,"Пристенная витрина Варшава 220/66 ВХСп-1,875",Глубина выкладки,,верх 350, низ 440 мм,Площадь выкладки (м2) ,,-,Полезный объем выкладки (м)  ,,-,Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,-,Тип охлаждения,,Динамическое,Способ оттаивания,,естеств. теплопритоками,Напряжение,,220,"Номинальный ток, A",,-,"Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1850х660х2215,Габариты в упаковке (ДхГхВ),,-х-х-,"Нетто, не более кг",,-,"Брутто, не более кг",,-,,,,,,,,,,,,,,,,,,,,,,,
6.350.380,"Пристенная витрина Варшава 220/66 ВХСп-1,25","<div class=""catalog_fulldesc"">
<div id=""news-id-1303"" style=""display:inline;"">Пристенная витрина Варшава 220/66 ВХСп-1,25</div> </div>",r,38677,UAH,шт,http://www.mariholod.com/uploads/posts/2015-07/1438071601_varshava-210-94-vhsp-125.jpg,+,http://www.mariholod.com/catalog-new/hg/1303-pristennaya-vitrina-varshava-221566-vhsp-125.html,Горки,Наименование,,"Пристенная витрина Варшава 220/66 ВХСп-1,25",Глубина выкладки,,верх 350, низ 440 мм,Площадь выкладки (м2) ,,-,Полезный объем выкладки (м)  ,,-,Температура окружающей среды,,+12…+25,Охлаждаемая площадь поддонов и полок для выкладки продуктов,,-,Тип охлаждения,,Динамическое,Способ оттаивания,,естеств. теплопритоками,Напряжение,,220,"Номинальный ток, A",,-,"Номинальная мощность ламп, Вт",,-,Габариты без упаковки (ДхГхВ),,1250х660х2215,Габариты в упаковке (ДхГхВ),,-х-х-,"Нетто, не более кг",,-,"Брутто, не более кг",,-,,,,,,,,,,,,,,,,,,,,,,,
